parcel_ref,bienes_superficie,bienes_sin_v,bienes_fantasma,m2_recuperados,m2_fantasma
9745911VK3794F,1,0,0,720,0
9945811VK3794F,1,0,0,94,0
9748602VK3794H,0,1,0,106,0
9750402VK3795B,1,0,0,155,0
9947618VK3794F,1,0,0,439,0
9637415VK3793H,1,0,0,239,0
1335203VK4713E,1,0,0,175,0
9834418VK3793D,1,0,0,162,0
0532707VK4703B,1,0,0,335,0
0837216VK4703H,1,0,0,17,0
0233301VK4703C,1,0,0,402,0
0235505VK4703E,1,0,0,30,0
0539212VK4703G,1,0,0,488,0
0037812VK4703E,1,0,0,894,0
0236516VK4703E,1,0,0,147,0
0237919VK4703E,0,0,3,0,264
0436335VK4703E,1,0,0,68,0
0737203VK4803E,1,0,0,5,0
9936809VK3793F,1,0,0,24,0
0240410VK4704A,0,0,3,0,188
0437514VK4703G,1,0,0,35,0
0437811VK4703E,1,0,0,85,0
0135604VK4703E,1,0,0,43,0
0135621VK4703E,1,0,0,108,0
0136405VK4703E,1,0,0,112,0
0634306VK4703D,1,0,0,171,0
0937608VK4703H,1,0,0,59,0
0636323VK4703F,1,0,0,20,0
0639802VK4703H,1,0,0,68,0
0640809VK4704B,1,0,0,61,0
0135613VK4703E,1,0,0,18,0
0639816VK4703H,1,0,0,66,0
0643803VK4704D,1,0,0,166,0
0643813VK4704D,2,0,0,282,0
1041217VK4714A,1,0,0,91,0
0841609VK4704B,1,0,0,75,0
0843916VK4704D,1,0,0,142,0
1138208VK4713G,1,0,0,392,0
1138504VK4713G,1,0,0,270,0
1140803VK4714A,1,0,0,123,0
0741405VK4704B,1,0,0,532,0
0743607VK4704D,1,0,0,312,0
0743615VK4704D,1,0,0,157,0
0939407VK4703H,1,0,0,109,0
0641405VK4704B,1,0,0,647,0
0741406VK4704B,1,0,0,360,0
0945101VK4704D,1,0,0,101,0
1139616VK4713G,0,0,1,0,259
0948313VK4704H,1,0,0,669,0
0949311VK4704H,1,0,0,169,0
1254022VK4715C,1,0,0,29,0
0951503VK4705B,3,0,0,285,0
1453005VK4715C,1,0,0,537,0
0955801VK4705F,1,0,0,936,0
1049212VK4714G,1,0,0,519,0
0849803VK4704H,1,0,0,355,0
1055704VK4715E,1,0,0,298,0
0853219VK4705D,0,0,10,0,271
1151809VK4715A,1,0,0,982,0
1154011VK4715C,1,0,0,539,0
0749017VK4704H,1,0,0,27,0
0948302VK4704H,1,0,0,14,0
9757807VK3795F,1,0,0,1335,0
0151507VK4705A,1,0,0,115,0
0455617VK4705E,1,0,0,206,0
0455620VK4705E,1,0,0,12,0
0457104VK4705E,1,0,0,231,0
0152103VK4705A,1,0,0,81,0
0153610VK4705C,1,0,0,59,0
0353212VK4705C,1,0,0,142,0
0353604VK4705C,1,0,0,26,0
0354504VK4705C,1,0,0,109,0
0652209VK4705B,1,0,0,60,0
0653306VK4705D,1,0,0,48,0
9855914VK3795F,1,0,0,50,0
9855915VK3795F,1,0,0,63,0
9659812VK3795H,1,0,0,638,0
0054410VK4705C,1,0,0,74,0
0549702VK4704H,1,0,0,225,0
0549704VK4704H,1,0,0,187,0
0557112VK4705E,1,0,0,168,0
0450102VK4705A,2,0,0,36,0
0452118VK4705A,1,0,0,15,0
0354902VK4705C,1,0,0,202,0
9955503VK3795F,1,0,0,207,0
9853908VK3795D,1,0,0,359,0
0144610VK4704C,1,0,0,117,0
0147903VK4704G,0,0,1,0,26
0643301VK4704D,1,0,0,211,0
0343101VK4704C,1,0,0,427,0
0343113VK4704C,1,0,0,874,0
0345505VK4704E,1,0,0,110,0
0646422VK4704D,1,0,0,77,0
0647807VK4704F,1,0,0,678,0
0044103VK4704C,1,0,0,806,0
0044404VK4704C,1,0,0,205,0
0044409VK4704C,1,0,0,1234,0
0045108VK4704E,1,0,0,614,0
0543903VK4704D,1,0,0,47,0
0545207VK4704F,1,0,0,1716,0
0241512VK4704A,1,0,0,167,0
0244604VK4704C,1,0,0,893,0
0245702VK4704C,1,0,0,435,0
0446103VK4704E,0,0,1,0,330
0446104VK4704E,1,0,0,1030,0
0446105VK4704E,1,0,0,463,0
0142209VK4704A,1,0,0,30,0
0142905VK4704C,1,0,0,92,0
0143502VK4704C,1,0,0,302,0
0143802VK4704C,1,0,0,57,0
0042802VK4704A,3,0,0,251,0
9140311VK3794A,1,0,0,13,0
9632116VK3793D,1,0,0,180,0
8826209VK3782F,1,0,0,2212,0
9027603VK3792E,1,0,0,1973,0
0223703VK4702C,1,0,0,124,0
0223704VK4702C,1,0,0,124,0
0530202VK4703B,1,0,0,198,0
9626403VK3792F,1,0,0,44,0
0722605VK4702B,1,0,0,73,0
1232202VK4713A,1,0,0,108,0
1327209VK4712E,1,0,0,20,0
1332801VK4713A,1,0,0,386,0
1030802VK4713A,1,0,0,32,0
1430417VK4713A,1,0,0,309,0
1129403VK4712G,1,0,0,44,0
1428201VK4712G,1,0,0,37,0
2122206VK4722A,5,0,0,133,0
2333104VK4723C,0,0,1,0,88
2932917VK4723D,1,0,0,115,0
2630514VK4723B,1,0,0,33,0
2632910VK4723B,1,0,0,516,0
2731415VK4723B,1,0,0,250,0
2032902VK4723C,0,0,1,0,203
3328313VK4732G,1,0,0,81,0
3539212VK4733H,1,0,0,10337,0
3645912VK4734F,1,0,0,252,0
2848311VK4724H,1,0,0,38,0
2947411VK4724H,1,0,0,327,0
1441704VK4714A,0,0,1,0,197
1544505VK4714D,1,0,0,256,0
2134916VK4723C,1,0,0,93,0
2135807VK4723E,1,0,0,32,0
3134312VK4733C,1,0,0,19,0
2352401VK4725C,1,0,0,365,0
2354810VK4725C,1,0,0,32,0
1949606VK4714H,1,0,0,2080,0
2057906VK4725E,1,0,0,644,0
2151211VK4725A,1,0,0,276,0
1448806VK4714G,1,0,0,534,0
1548806VK4714H,1,0,0,182,0
1857909VK4715F,1,0,0,149,0
1549310VK4714H,0,1,0,483,0
2851814VK4725B,1,0,0,1108,0
2855715VK4725F,1,0,0,302,0
2951718VK4725B,1,0,0,13,0
2951401VK4725B,1,0,0,302,0
2952402VK4725D,1,0,0,446,0
2752110VK4725B,0,0,1,0,32
2752112VK4725B,1,0,0,26,0
2756412VK4725F,1,0,0,337,0
3954901VK4735D,1,0,0,21,0
3749914VK4734H,1,0,0,15,0
3750607VK4735B,1,0,0,10,0
3752911VK4735D,1,0,0,14,0
3554605VK4735D,1,0,0,7,0
3556206VK4735F,1,0,0,504,0
3758909VK4735H,1,0,0,154,0
3854213VK4735D,1,0,0,170,0
3854220VK4735D,1,0,0,583,0
3450913VK4735A,1,0,0,8,0
3453607VK4735C,1,0,0,133,0
3752972VK4735D,1,0,0,16,0
3668103VK4736H,1,0,0,145,0
3163410VK4736C,1,0,0,849,0
3260209VK4736A,0,0,1,0,1
3266210VK4736E,1,0,0,101,0
2968906VK4726H,1,0,0,173,0
3360638VK4736A,1,0,0,84,0
3065406VK4736E,1,0,0,149,0
3067203VK4736E,1,0,0,2,0
3067213VK4736E,1,0,0,381,0
3067812VK4736E,1,0,0,116,0
3159806VK4735G,1,0,0,384,0
2959216VK4725H,1,0,0,402,0
2959222VK4725H,1,0,0,316,0
2666709VK4726F,1,0,0,69,0
1964104VK4716D,0,0,1,0,1953
2465101VK4726E,1,0,0,304,0
2465103VK4726E,1,0,0,55,0
2062504VK4726C,2,0,0,56,0
1667806VK4716F,1,0,0,754,0
2166301VK4726E,2,0,0,26,0
2166307VK4726E,1,0,0,285,0
1767714VK4716F,2,0,0,40,0
1964103VK4716D,1,0,0,203,0
1877604VK4717H,1,0,0,77,0
1877615VK4717F,1,0,0,21,0
2177104VK4727G,1,0,0,18,0
2178501VK4727G,1,0,0,18,0
1880207VK4718B,1,0,0,30,0
2182912VK4728C,1,0,0,126,0
1970610VK4717B,1,0,0,37,0
2271904VK4727A,1,0,0,26,0
1980417VK4718B,1,0,0,25,0
1980429VK4718B,1,0,0,35,0
2277218VK4727G,1,0,0,9,0
2278813VK4727G,1,0,0,10,0
2280101VK4728A,1,0,0,48,0
2281702VK4728A,1,0,0,21,0
2281707VK4728A,1,0,0,8,0
1673906VK5717D,1,0,0,38,0
1675904VK4717F,1,0,0,40,0
2077207VK4727G,0,2,0,254,0
2078204VK4727G,1,0,0,14,0
1774912VK4717D,1,0,0,18,0
1778601VK4717H,2,0,0,81,0
1778609VK4717H,1,0,0,27,0
2082604VK4728A,0,0,1,0,564
2082610VK4728A,1,0,0,30,0
2082623VK4728A,1,0,0,18,0
1779401VK4717H,2,0,0,26,0
2576310VK4727F,1,0,0,96,0
2576311VK4727F,1,0,0,21,0
2578202VK4727H,1,0,0,23,0
2578211VK4727H,1,0,0,26,0
2170103VK4727A,1,0,0,41,0
2171905VK4727A,1,0,0,101,0
2576312VK4727F,1,0,0,33,0
2082625VK4728A,1,0,0,7,0
2082626VK4728A,1,0,0,298,0
1673903VK4717D,0,1,0,1102,0
1673903VK5717D,1,0,0,15,0
1979306VK4717H,1,0,0,28,0
3276903VK4737E,1,0,0,40,0
3478102VK4737G,0,1,0,43,0
3780308VK4738B,1,0,0,12,0
3780309VK4738B,1,0,0,2,0
3073412VK4737C,1,0,0,228,0
3780319VK4738B,1,0,0,32,0
3878307VK4737H,1,0,0,47,0
3082703VK3738C,1,0,0,2,0
3082704VK3738C,1,0,0,2,0
3082705VK3738C,1,0,0,4,0
3281701VK4738A,1,0,0,28,0
3580315VK4738B,1,0,0,23,0
3581601VK4738D,1,0,0,18,0
3581609VK4738B,1,0,0,5,0
3581614VK4738B,1,0,0,13,0
3583714VK4738D,1,0,0,10,0
3583717VK4738D,1,0,0,34,0
3583720VK4738D,1,0,0,19,0
3381907VK4738A,1,0,0,11,0
3681406VK4738D,1,0,0,9,0
3682301VK3738D,20,0,0,40,0
3183111VK4738C,1,0,0,1,0
3479404VK4737G,0,1,0,45,0
3482502VK3738C,1,0,0,17,0
3482537VK4738C,1,0,0,12,0
3081103VK3738A,1,0,0,35,0
3081103VK4738A,1,0,0,21,0
3081131VK4738A,1,0,0,28,0
2287309VK4728E,1,0,0,24,0
2488802VK4728G,1,0,0,183,0
3488110VK3738G,1,0,0,3,0
2887503VK4728H,1,0,0,211,0
3589701VK4738H,1,0,0,2,0
3687927VK4738F,1,0,0,11,0
3689406VK4738H,1,0,0,10,0
3789301VK4738H,1,0,0,14,0
3488416VK4738G,1,0,0,16,0
2788809VK4728H,1,0,0,254,0
3184543VK4738C,1,0,0,16,0
2089528VK4728G,1,0,0,18,0
3687934VK4738F,1,0,0,9,0
2595421VK4729F,1,0,0,13,0
2191303VK4729C,1,0,0,10,0
2595434VK4729F,1,0,0,12,0
2197115VK4729G,1,0,0,40,0
2199211VK4729G,1,0,0,9,0
2395602VK4729E,1,0,0,12,0
3098908VK4739G,1,0,0,15,0
2997101VK4729F,1,0,0,12,0
2997106VK4729F,1,0,0,12,0
2297811VK4729E,1,0,0,24,0
2299708VK4729G,1,0,0,33,0
2299726VK4729G,2,0,0,64,0
2299733VK4729G,1,0,0,24,0
2098305VK4729G,1,0,0,20,0
2299773VK4729G,1,0,0,11,0
2098307VK4729G,1,0,0,16,0
3096605VK4739E,1,0,0,13,0
3097724VK4739E,1,0,0,10,0
2893510VK4729D,1,0,0,15,0
2893511VK4729D,1,0,0,15,0
3097744VK4739G,1,0,0,72,0
3098901VK4739G,0,0,1,0,154
2993902VK4729D,1,0,0,36,0
3391210VK4739A,1,0,0,37,0
2997705VK4729F,1,0,0,21,0
2997719VK4729F,1,0,0,12,0
2997723VK4729H,1,0,0,13,0
3394701VK3739C,2,0,0,27,0
2793203VK4729D,1,0,0,15,0
2795916VK4729F,1,0,0,11,0
2799108VK4729H,1,0,0,7,0
2197116VK4729E,1,0,0,21,0
3394703VK3739C,1,0,0,30,0
2691515VK4729B,1,0,0,1245,0
2697405VK4729F,1,0,0,61,0
2503915VK4820A,1,0,0,24,0
2503918VK4820A,1,0,0,23,0
2302220VK4820C,1,0,0,3,0
2201501VK4820C,1,0,0,22,0
0083101VK4708C,1,0,0,26,0
9987408VK3798H,1,0,0,13,0
0087956VK4708E,1,0,0,9,0
0087958VK4708E,1,0,0,22,0
0483113VK4708C,1,0,0,31,0
0187806VK4708E,1,0,0,134,0
0281322VK4708A,1,0,0,3,0
9982705VK3798B,1,0,0,114,0
0381118VK4708A,1,0,0,141,0
0184907VK4708C,1,0,0,25,0
0278922VK4707G,1,0,0,258,0
0383413VK4708C,1,0,0,57,0
0380205VK4708A,1,0,0,88,0
0581414VK4708B,1,0,0,79,0
0787307VK4708H,1,0,0,61,0
0579704VK4707H,1,0,0,161,0
0678407VK4707H,1,0,0,165,0
1196512VK4719E,1,0,0,87,0
0994502VK4709D,1,0,0,218,0
0790512VK4709B,1,0,0,186,0
0604416VK4800D,1,0,0,152,0
1506609VK4810F,0,0,1,0,99
1304606VK4810C,1,0,0,40,0
1204312VK4810C,1,0,0,141,0
0901518VK4800B,1,0,0,66,0
0503503VK3800D,1,0,0,31,0
0799907VK4709H,1,0,0,277,0
0603213VK4800D,1,0,0,89,0
0802216VK3800D,1,0,0,22,0
0801211VK4800B,1,0,0,10,0
0499214VK4709G,1,0,0,119,0
0599808VK5709H,1,0,0,27,0
0599816VK4709H,1,0,0,66,0
1097604VK4719E,1,0,0,97,0
0703814VK4800D,0,0,1,0,35
0199405VK4709G,1,0,0,300,0
0798206VK4709H,0,1,0,129,0
0798306VK4709H,1,0,0,121,0
0200809VK4800A,1,0,0,42,0
0802201VK3800D,1,0,0,22,0
0202927VK4800C,1,0,0,42,0
1098209VK4719G,1,0,0,99,0
0297401VK4709G,1,0,0,71,0
0395515VK4709E,0,0,1,0,63
0394511VK4709C,1,0,0,340,0
0494502VK4709C,1,0,0,104,0
0494507VK4709C,1,0,0,107,0
0693403VK4709D,1,0,0,287,0
0693608VK4709D,1,0,0,67,0
0791302VK4709B,1,0,0,221,0
0190213VK4709A,1,0,0,81,0
0295101VK5709E,1,0,0,39,0
0489411VK4708G,1,0,0,113,0
0694314VK4709D,1,0,0,65,0
9562811VK3796B,1,0,0,250,0
9562818VK3796B,1,0,0,80,0
9664504VK3796D,1,0,0,105,0
9765326VK3796F,2,0,0,126,0
9361805VK3796A,1,0,0,475,0
9365513VK3796E,1,0,0,950,0
0260103VK4706A,1,0,0,30,0
0264112VK4706C,1,0,0,50,0
0362203VK4706C,1,0,0,89,0
9760622VK3796B,1,0,0,204,0
9959308VK3795H,1,0,0,195,0
9965908VK3796F,1,0,0,19,0
9968924VK3796H,1,0,0,374,0
0567510VK4706H,1,0,0,61,0
0665125VK4706F,1,0,0,24,0
0361613VK4706A,1,0,0,207,0
0460115VK4706A,1,0,0,202,0
0957303VK4705H,1,0,0,218,0
0858107VK4705H,1,0,0,358,0
0860905VK4706B,1,0,0,404,0
1356301VK4715E,1,0,0,38,0
1563803VK4716D,7,0,0,84,0
1565901VK4716F,1,0,0,83,0
1062415VK4716C,1,0,0,272,0
1167213VK4716E,1,0,0,130,0
1257308VK4715G,1,0,0,787,0
1259204VK4715G,1,0,0,16,0
1260108VK4716A,0,0,1,0,131
0865708VK4706F,1,0,0,604,0
0867706VK4706F,1,0,0,504,0
1165107VK4716E,1,0,0,128,0
1263111VK4716C,1,0,0,13,0
0474901VK4707C,1,0,0,271,0
0870618VK4707B,1,0,0,45,0
0975214VK4707F,1,0,0,168,0
1073113VK4717C,1,0,0,95,0
0771227VK4707B,1,0,0,405,0
0774915VK4707D,1,0,0,18,0
0171807VK4707A,1,0,0,311,0
0177606VK5607G,1,0,0,5,0
9277909VK3797G,1,0,0,138,0
9371108VK3797A,0,1,0,359,0
9869408VK3796H,1,0,0,168,0
9475105VK3797E,1,0,0,14,0
9475108VK3797C,1,0,0,37,0
4358304VK3845G,1,0,0,36,0
6510520VK3861B,1,0,0,36,0
7316103VK3871E,1,0,0,48,0
7315812VK3871C,1,0,0,37,0
7315815VK3871E,1,0,0,29,0
6810111VK3861B,1,0,0,37,0
6810110VK3861B,1,0,0,37,0
6810108VK3860H,1,0,0,37,0
6810106VK3860H,1,0,0,37,0
6510503VK3861B,1,0,0,27,0
6510508VK3861B,1,0,0,58,0
7315808VK3871E,1,0,0,37,0
6510509VK3861B,1,0,0,82,0
7316114VK3871E,1,0,0,66,0
8214213VK3881C,1,0,0,15,0
8113317VK3881C,1,0,0,9,0
8410719VK3881A,1,0,0,9,0
7813302VK3871D,1,0,0,9,0
7812921VK3871D,1,0,0,29,0
7812917VK3871D,1,0,0,38,0
7812916VK3871D,1,0,0,112,0
8113310VK3881C,1,0,0,20,0
7613599VK3871D,1,0,0,12,0
8214620VK3881C,1,0,0,25,0
8214624VK3881C,1,0,0,17,0
8214625VK3881C,1,0,0,17,0
8112620VK3881C,1,0,0,16,0
7711915VK3871B,1,0,0,1,0
7711916VK3871B,1,0,0,1,0
8416752VK3881E,1,0,0,20,0
8416764VK3881E,1,0,0,12,0
8412532VK3881C,1,0,0,9,0
7816116VK3871F,1,0,0,21,0
7909509VK3870H,1,0,0,12,0
8213104VK3881C,1,0,0,34,0
7812629VK3871B,1,0,0,10,0
7815516VK3871F,1,0,0,21,0
7815514VK3871F,1,0,0,21,0
7815511VK3871F,1,0,0,18,0
7815505VK3871F,1,0,0,22,0
7815501VK3871F,1,0,0,32,0
7815535VK3871F,1,0,0,33,0
7909806VK3870H,1,0,0,26,0
8008408VK3880G,1,0,0,18,0
7912708VK3871S,1,0,0,24,0
8011706VK3881A,1,0,0,28,0
8010730VK3881A,1,0,0,4,0
8112601VK3881C,1,0,0,13,0
8112603VK3881C,1,0,0,34,0
8213609VK3881C,1,0,0,20,0
8214101VK3881C,1,0,0,15,0
8214103VK3881C,1,0,0,30,0
7712910VK3871B,1,0,0,23,0
7712923VK3871D,1,0,0,30,0
8111611VK3881A,1,0,0,37,0
8109408VK3880G,1,0,0,32,0
8216105VK3881E,1,0,0,26,0
8108420VK3880G,1,0,0,5,0
8209908VK3880G,3,0,0,66,0
8217615VK3881E,1,0,0,17,0
8217603VK3881E,1,0,0,17,0
7811105VK3871B,1,0,0,22,0
7711903VK3871B,1,0,0,15,0
8309403VK3880G,1,0,0,23,0
8309407VK3880G,1,0,0,14,0
7711908VK3871B,1,0,0,15,0
8309430VK3880G,1,0,0,17,0
8310505VK3881A,1,0,0,56,0
8412305VK3881C,1,0,0,2,0
8412302VK3881C,1,0,0,16,0
8514109VK3881D,1,0,0,47,0
8417804VK3881E,1,0,0,8,0
8509206VK3880H,1,0,0,38,0
8509207VK3880H,1,0,0,39,0
8614214VK3881D,1,0,0,27,0
8410715VK3881A,1,0,0,37,0
8411701VK3881A,1,0,0,47,0
8411702VK3881A,1,0,0,22,0
8412706VK3881A,1,0,0,31,0
8513810VK3881D,1,0,0,29,0
8512710VK3881B,1,0,0,19,0
8511710VK3881B,1,0,0,21,0
7611902VK3771B,1,0,0,66,0
7611902VK3871B,1,0,0,27,0
7511917VK3871B,1,0,0,25,0
8710103VK3881B,1,0,0,10,0
8710110VK3881B,1,0,0,8,0
8710111VK3881B,1,0,0,10,0
7610101VK3871B,1,0,0,21,0
7610104VK3870H,1,0,0,22,0
8710123VK3881B,1,0,0,28,0
8710107VK3881B,1,0,0,6,0
8711117VK3881B,1,0,0,74,0
8711123VK3881B,1,0,0,19,0
7613523VK3871D,1,0,0,7,0
8612701VK3881B,1,0,0,17,0
8612702VK3881B,1,0,0,6,0
7613538VK3871D,1,0,0,15,0
7613584VK3871D,1,0,0,14,0
7613560VK3871D,1,0,0,31,0
7818941VK3871H,1,0,0,8,0
7818936VK3871H,1,0,0,8,0
7818911VK3871H,1,0,0,12,0
7610303VK3871B,1,0,0,17,0
7710203VK3871B,1,0,0,23,0
7809205VK3870H,1,0,0,2,0
8811306VK3881B,1,0,0,22,0
7816101VK3871F,1,0,0,10,0
7810213VK3871B,1,0,0,28,0
8812303VK3881B,1,0,0,24,0
8813107VK3881D,1,0,0,21,0
8309402VK3880G,1,0,0,19,0
7912723VK3871D,1,0,0,21,0
8214617VK3881C,1,0,0,12,0
8316415VK3881E,1,0,0,22,0
8411711VK3881A,1,0,0,21,0
7611911VK3771B,1,0,0,126,0
7816114VK3871F,1,0,0,28,0
8112617VK3881C,1,0,0,21,0
8415214VK3881E,1,0,0,22,0
8216117VK3881E,1,0,0,21,0
7712927VK3871B,1,0,0,13,0
8511721VK3881B,1,0,0,3,0
8316317VK3881E,1,0,0,25,0
8415219VK3881E,1,0,0,26,0
8420301VK3882A,0,0,1,0,1182
8416774VK3881E,1,0,0,13,0
7710219VK3871B,1,0,0,30,0
9708138VK3890H,0,0,1,0,37
9708142VK3890H,0,0,1,0,85
0412929VK3890H,0,0,1,0,105
02129G2VK4801A,1,0,0,27,0
9613923VK3891D,1,0,0,53,0
1110627VK4801B,2,0,0,8,0
1225117VK4812E,0,0,1,0,712
1630107VK4813B,1,0,0,39,0
1630120VK4813B,1,0,0,16,0
1630122VK4813B,1,0,0,25,0
1630127VK4813B,1,0,0,56,0
1729212VK4812H,1,0,0,168,0
1643121VK4814D,1,0,0,25,0
1643117VK4814D,1,0,0,40,0
1942305VK4814D,1,0,0,316,0
1643155VK4814D,1,0,0,70,0
1643144VK4814D,1,0,0,82,0
1643141VK4814D,1,0,0,39,0
1738118VK4813H,1,0,0,8,0
1738315VK4813H,1,0,0,3,0
1738317VK4813H,1,0,0,3,0
1738321VK4813H,1,0,0,3,0
1643128VK4814D,1,0,0,47,0
1643126VK4814D,1,0,0,60,0
1643124VK4814D,1,0,0,65,0
1738837VK4813H,1,0,0,40,0
1635803VK4813F,1,0,0,115,0
1540704VK4814B,1,0,0,4,0
1540709VK4814B,1,0,0,4,0
1933303VK4813D,1,0,0,9,0
1929508VK4812H,0,0,1,0,87
1738852VK4814B,1,0,0,41,0
1738848VK4814B,1,0,0,28,0
1441812VK4814D,1,0,0,39,0
1441816VK4813B,1,0,0,45,0
1830106VK4813B,1,0,0,68,0
1831901VK4813B,1,0,0,101,0
1832632VK4813D,1,0,0,17,0
1436504VK4813E,1,0,0,7,0
1436521VK4813E,1,0,0,7,0
1436530VK4813E,1,0,0,33,0
1733920VK4813D,1,0,0,19,0
1537812VK4813F,1,0,0,11,0
1636901VK4813F,1,0,0,6,0
1737102VK4813F,1,0,0,7,0
1737106VK4813F,1,0,0,4,0
2028902VK4822G,1,0,0,128,0
1643157VK4814D,1,0,0,59,0
1744618VK4814D,1,0,0,67,0
1729631VK4812H,1,0,0,69,0
8223403VK3882C,1,0,0,77,0
0537543VK4803H,1,0,0,12,0
8525611VK3882E,1,0,0,25,0
9827133VK3892F,1,0,0,24,0
9827133VK3982H,1,0,0,62,0
9626221VK3892F,1,0,0,25,0
9724310VK3892F,1,0,0,49,0
0424210VK4802C,1,0,0,41,0
9621303VK3892B,1,0,0,48,0
0438514VK4083H,1,0,0,18,0
9528477VK3893A,1,0,0,20,0
8522801VK3882A,26,0,0,156,0
8925906VK3882F,1,0,0,5,0
0638136VK4803H,1,0,0,9,0
0726113VK4802F,1,0,0,39,0
9724321VK3892F,1,0,0,45,0
9022461VK3882D,1,0,0,12,0
9022451VK3882D,1,0,0,12,0
9022447VK3882D,1,0,0,12,0
0237518VK4083H,1,0,0,25,0
0237522VK4083H,1,0,0,25,0
0237524VK4083H,1,0,0,25,0
0239716VK4083H,1,0,0,5,0
9823314VK3892D,1,0,0,150,0
9823309VK3892D,1,0,0,43,0
9823307VK3892D,1,0,0,39,0
9823313VK3892D,1,0,0,43,0
9621331VK3892B,1,0,0,34,0
9721606VK3892B,1,0,0,36,0
9619606VK3892B,1,0,0,12,0
0330819VK4803A,1,0,0,33,0
0330826VK4803A,1,0,0,22,0
0330827VK4803A,1,0,0,29,0
9921225VK3892B,1,0,0,62,0
9823329VK3892D,1,0,0,75,0
0330831VK4803A,1,0,0,28,0
0330848VK4803A,1,0,0,23,0
0130302VK4803A,1,0,0,50,0
0130313VK4803A,1,0,0,26,0
0028704VK4802G,1,0,0,81,0
8825718VK3882F,1,0,0,5,0
8925604VK3882F,1,0,0,2,0
8925606VK3882F,1,0,0,2,0
0429837VK4802G,1,0,0,5,0
0429824VK4802G,1,0,0,13,0
0628107VK4802H,1,0,0,46,0
0628119VK4802H,1,0,0,27,0
8925653VK3882F,1,0,0,2,0
8925656VK3882F,1,0,0,13,0
0727116VK4802F,1,0,0,152,0
0727119VK4802H,1,0,0,138,0
0715602VK4802F,1,0,0,26,0
0726104VK4802F,1,0,0,120,0
0726110VK4802F,1,0,0,33,0
0527914VK4802F,1,0,0,29,0
8925916VK3882F,1,0,0,5,0
8925932VK3882F,1,0,0,1,0
9023450VK3892C,1,0,0,2,0
9023438VK3882D,1,0,0,2,0
9023414VK3882D,1,0,0,8,0
9023410VK3882D,1,0,0,13,0
9827106VK3892F,1,0,0,123,0
0426601VK4802E,1,0,0,25,0
0426630VK4802E,1,0,0,53,0
0426634VK4802E,1,0,0,119,0
9927111VK3892F,1,0,0,87,0
0527923VK4802G,1,0,0,30,0
0324908VK4802C,1,0,0,37,0
0715606VK4802F,1,0,0,37,0
0125401VK4802E,1,0,0,29,0
0525715VK4802D,1,0,0,39,0
0525716VK4802D,1,0,0,33,0
0525717VK4802D,1,0,0,27,0
0525721VK4802D,1,0,0,32,0
0424203VK4802E,1,0,0,48,0
0424217VK4802C,1,0,0,33,0
0424219VK4802C,1,0,0,36,0
9823304VK3892D,1,0,0,61,0
0426625VK4802F,1,0,0,28,0
0638903VK4803H,1,0,0,20,0
0227620VK4802E,1,0,0,43,0
0127803VK4802G,1,0,0,86,0
0127807VK4802E,1,0,0,37,0
9928218VK3892H,1,0,0,96,0
0027102VK3892H,1,0,0,33,0
8623501VK3882D,33,0,0,95,0
0125424VK4802E,1,0,0,31,0
0125427VK4802E,1,0,0,31,0
0125436VK4802E,1,0,0,3,0
0224323VK4802C,1,0,0,28,0
0324903VK4802E,1,0,0,14,0
0324917VK4802C,1,0,0,32,0
9827102VK3892H,1,0,0,104,0
9827111VK3892F,1,0,0,51,0
9827128VK3892F,1,0,0,41,0
9925903VK3892F,1,0,0,31,0
9925909VK3892F,1,0,0,27,0
9925935VK3892F,1,0,0,11,0
0024806VK4802C,1,0,0,38,0
0024823VK4802D,1,0,0,30,0
0222416VK4802C,1,0,0,32,0
0222428VK4802C,1,0,0,50,0
9724315VK3892D,1,0,0,96,0
0429832VK4802G,1,0,0,2,0
0027110VK4802E,1,0,0,22,0
8925940VK3882F,1,0,0,3,0
8825712VK3882F,1,0,0,5,0
9823325VK3892D,1,0,0,29,0
0227622VK4802E,1,0,0,26,0
0237507VK4083H,1,0,0,15,0
0237511VK4083H,1,0,0,15,0
9822217VK3892D,1,0,0,43,0
0736219VK4083E,1,0,0,14,0
0736237VK4083E,1,0,0,12,0
0239753VK4083H,1,0,0,1,0
1651120VK4185A,1,0,0,22,0
1651124VK4185A,1,0,0,29,0
1651137VK4185A,1,0,0,23,0
1651141VK4185A,1,0,0,28,0
1651142VK4185A,1,0,0,28,0
1651144VK4185A,1,0,0,23,0
1651145VK4185A,1,0,0,23,0
1450204VK4815A,1,0,0,7,0
1851702VK4185B,1,0,0,27,0
1851704VK4185B,1,0,0,26,0
1851756VK4185B,1,0,0,12,0
1851761VK4185B,1,0,0,12,0
9997707VK3899F,1,0,0,19,0
0097804VK4809E,1,0,0,14,0
9997702VK3899F,1,0,0,6,0
0096405VK4809E,1,0,0,2,0
0096804VK5709E,1,0,0,1,0
0095303VK4809E,1,0,0,4,0
1853922VK4815D,1,0,0,33,0
1853926VK4815D,1,0,0,33,0
1853927VK4815D,1,0,0,33,0
1853929VK4815D,1,0,0,33,0
1853935VK4815D,1,0,0,33,0
1853940VK4815D,1,0,0,33,0
1853947VK4815D,1,0,0,24,0
1853970VK4815D,1,0,0,15,0
1853979VK4815D,1,0,0,15,0
